terminal_id,tarih,ikmal_tutar,kaset_1,kaset_2,kaset_3
T-00034,2025-12-30,873779,436889,262133,174755
T-00035,2025-01-01,222006,111003,66602,44401
T-00035,2025-01-11,211081,105540,63324,42216
T-00035,2025-01-21,227167,113583,68150,45433
T-00035,2025-01-31,193124,96562,57937,38624
T-00035,2025-02-10,211885,105942,63565,42377
T-00035,2025-02-20,194718,97359,58415,38943
T-00035,2025-03-02,206141,103070,61842,41228
T-00035,2025-03-12,230743,115371,69222,46148
T-00035,2025-03-22,250334,125167,75100,50066
T-00035,2025-04-01,217425,108712,65227,43485
T-00035,2025-04-11,218562,109281,65568,43712
T-00035,2025-04-21,202594,101297,60778,40518
T-00035,2025-05-01,217528,108764,65258,43505
T-00035,2025-05-11,269377,134688,80813,53875
T-00035,2025-05-21,254147,127073,76244,50829
T-00035,2025-05-31,224952,112476,67485,44990
T-00035,2025-06-10,228570,114285,68571,45714
T-00035,2025-06-20,211474,105737,63442,42294
T-00035,2025-06-30,262089,131044,78626,52417
T-00035,2025-07-10,207008,103504,62102,41401
T-00035,2025-07-20,222017,111008,66605,44403
T-00035,2025-07-30,173919,86959,52175,34783
T-00035,2025-08-09,203667,101833,61100,40733
T-00035,2025-08-19,181350,90675,54405,36270
T-00035,2025-08-29,217078,108539,65123,43415
T-00035,2025-09-08,270367,135183,81110,54073
T-00035,2025-09-18,232005,116002,69601,46401
T-00035,2025-09-28,242719,121359,72815,48543
T-00035,2025-10-08,256602,128301,76980,51320
T-00035,2025-10-18,244327,122163,73298,48865
T-00035,2025-10-28,186307,93153,55892,37261
T-00035,2025-11-07,249235,124617,74770,49847
T-00035,2025-11-17,191961,95980,57588,38392
T-00035,2025-11-27,259476,129738,77843,51895
T-00035,2025-12-07,182392,91196,54717,36478
T-00035,2025-12-17,192009,96004,57602,38401
T-00035,2025-12-27,211057,105528,63317,42211
T-00036,2025-01-01,834215,417107,250264,166843
T-00036,2025-01-22,746319,373159,223895,149263
T-00036,2025-02-12,850009,425004,255002,170001
T-00036,2025-03-05,738768,369384,221630,147753
T-00036,2025-03-26,743079,371539,222923,148615
T-00036,2025-04-16,855033,427516,256510,171006
T-00036,2025-05-07,767577,383788,230273,153515
T-00036,2025-05-28,629501,314750,188850,125900
T-00036,2025-06-18,847411,423705,254223,169482
T-00036,2025-07-09,767251,383625,230175,153450
T-00036,2025-07-30,724373,362186,217312,144874
T-00036,2025-08-20,776688,388344,233006,155337
T-00036,2025-09-10,596601,298300,178980,119320
T-00036,2025-10-01,770839,385419,231251,154167
T-00036,2025-10-22,739387,369693,221816,147877
T-00036,2025-11-12,581296,290648,174388,116259
T-00036,2025-12-03,576444,288222,172933,115288
T-00036,2025-12-24,955653,477826,286696,191130
T-00037,2025-01-01,534890,267445,160467,106978
T-00037,2025-01-13,469201,234600,140760,93840
T-00037,2025-01-25,492361,246180,147708,98472
T-00037,2025-02-06,560248,280124,168074,112049
T-00037,2025-02-18,430806,215403,129241,86161
T-00037,2025-03-02,555637,277818,166691,111127
T-00037,2025-03-14,639570,319785,191871,127914
T-00037,2025-03-26,454118,227059,136235,90823
T-00037,2025-04-07,498851,249425,149655,99770
T-00037,2025-04-19,593567,296783,178070,118713
T-00037,2025-05-01,492195,246097,147658,98439
T-00037,2025-05-13,528768,264384,158630,105753
T-00037,2025-05-25,679043,339521,203713,135808
T-00037,2025-06-06,531326,265663,159397,106265
T-00037,2025-06-18,517527,258763,155258,103505
T-00037,2025-06-30,489280,244640,146784,97856
T-00037,2025-07-12,623464,311732,187039,124692
T-00037,2025-07-24,635917,317958,190775,127183
T-00037,2025-08-05,406572,203286,121971,81314
T-00037,2025-08-17,483712,241856,145113,96742
T-00037,2025-08-29,393065,196532,117919,78613
T-00037,2025-09-10,673985,336992,202195,134797
T-00037,2025-09-22,531711,265855,159513,106342
T-00037,2025-10-04,550027,275013,165008,110005
T-00037,2025-10-16,467252,233626,140175,93450
T-00037,2025-10-28,554834,277417,166450,110966
T-00037,2025-11-09,502195,251097,150658,100439
T-00037,2025-11-21,416706,208353,125012,83341
T-00037,2025-12-03,553635,276817,166090,110727
T-00037,2025-12-15,544577,272288,163373,108915
T-00037,2025-12-27,516945,258472,155083,103389
T-00038,2025-01-01,500462,250231,150138,100092
T-00038,2025-01-13,697527,348763,209258,139505
T-00038,2025-01-25,572568,286284,171770,114513
T-00038,2025-02-06,575647,287823,172694,115129
T-00038,2025-02-18,609889,304944,182966,121977
T-00038,2025-03-02,593174,296587,177952,118634
T-00038,2025-03-14,556167,278083,166850,111233
T-00038,2025-03-26,599254,299627,179776,119850
T-00038,2025-04-07,738088,369044,221426,147617
T-00038,2025-04-19,560520,280260,168156,112104
T-00038,2025-05-01,709094,354547,212728,141818
T-00038,2025-05-13,552740,276370,165822,110548
T-00038,2025-05-25,433962,216981,130188,86792
T-00038,2025-06-06,504087,252043,151226,100817
T-00038,2025-06-18,617318,308659,185195,123463
T-00038,2025-06-30,578389,289194,173516,115677
T-00038,2025-07-12,625784,312892,187735,125156
T-00038,2025-07-24,798623,399311,239586,159724
T-00038,2025-08-05,471464,235732,141439,94292
T-00038,2025-08-17,625642,312821,187692,125128
T-00038,2025-08-29,493079,246539,147923,98615
T-00038,2025-09-10,701160,350580,210348,140232
T-00038,2025-09-22,755630,377815,226689,151126
T-00038,2025-10-04,614882,307441,184464,122976
T-00038,2025-10-16,649599,324799,194879,129919
T-00038,2025-10-28,697948,348974,209384,139589
T-00038,2025-11-09,375370,187685,112611,75074
T-00038,2025-11-21,656354,328177,196906,131270
T-00038,2025-12-03,730186,365093,219055,146037
T-00038,2025-12-15,678851,339425,203655,135770
T-00038,2025-12-27,451658,225829,135497,90331
T-00039,2025-01-01,271418,135709,81425,54283
T-00039,2025-01-14,255832,127916,76749,51166
T-00039,2025-01-27,240071,120035,72021,48014
T-00039,2025-02-09,260326,130163,78098,52065
T-00039,2025-02-22,216815,108407,65044,43363
T-00039,2025-03-07,214369,107184,64310,42873
T-00039,2025-03-20,276971,138485,83091,55394
T-00039,2025-04-02,191952,95976,57585,38390
T-00039,2025-04-15,305391,152695,91617,61078
T-00039,2025-04-28,240957,120478,72287,48191
T-00039,2025-05-11,289434,144717,86830,57886
T-00039,2025-05-24,235786,117893,70736,47157
T-00039,2025-06-06,326556,163278,97966,65311
T-00039,2025-06-19,262314,131157,78694,52462
T-00039,2025-07-02,226737,113368,68021,45347
T-00039,2025-07-15,275254,137627,82576,55050
T-00039,2025-07-28,284269,142134,85280,56853
T-00039,2025-08-10,299868,149934,89960,59973
T-00039,2025-08-23,244082,122041,73224,48816
T-00039,2025-09-05,336531,168265,100959,67306
T-00039,2025-09-18,282571,141285,84771,56514
T-00039,2025-10-01,251882,125941,75564,50376
T-00039,2025-10-14,293485,146742,88045,58697
T-00039,2025-10-27,328743,164371,98623,65748
T-00039,2025-11-09,278337,139168,83501,55667
T-00039,2025-11-22,275378,137689,82613,55075
T-00039,2025-12-05,235019,117509,70505,47003
T-00039,2025-12-18,216259,108129,64877,43251
T-00039,2025-12-31,289261,144630,86778,57852
T-00040,2025-01-01,330217,165108,99065,66043
T-00040,2025-01-15,308740,154370,92622,61748
T-00040,2025-01-29,258399,129199,77519,51679
T-00040,2025-02-12,341238,170619,102371,68247
T-00040,2025-02-26,295374,147687,88612,59074
T-00040,2025-03-12,238646,119323,71593,47729
T-00040,2025-03-26,350269,175134,105080,70053
T-00040,2025-04-09,332205,166102,99661,66441
T-00040,2025-04-23,309327,154663,92798,61865
T-00040,2025-05-07,341390,170695,102417,68278
T-00040,2025-05-21,331805,165902,99541,66361
T-00040,2025-06-04,209192,104596,62757,41838
T-00040,2025-06-18,286805,143402,86041,57361
T-00040,2025-07-02,341142,170571,102342,68228
T-00040,2025-07-16,358128,179064,107438,71625
T-00040,2025-07-30,340683,170341,102205,68136
T-00040,2025-08-13,365173,182586,109552,73034
T-00040,2025-08-27,291884,145942,87565,58376
T-00040,2025-09-10,226671,113335,68001,45334
T-00040,2025-09-24,261288,130644,78386,52257
T-00040,2025-10-08,238438,119219,71531,47687
T-00040,2025-10-22,279833,139916,83950,55966
T-00040,2025-11-05,284165,142082,85249,56833
T-00040,2025-11-19,257249,128624,77174,51449
T-00040,2025-12-03,301774,150887,90532,60354
T-00040,2025-12-17,316416,158208,94925,63283
T-00040,2025-12-31,360791,180395,108237,72158
T-00041,2025-01-01,301884,150942,90565,60376
T-00041,2025-01-10,198671,99335,59601,39734
T-00041,2025-01-19,232619,116309,69785,46523
T-00041,2025-01-28,212148,106074,63644,42429
T-00041,2025-02-06,260788,130394,78236,52157
T-00041,2025-02-15,246190,123095,73857,49238
T-00041,2025-02-24,219783,109891,65935,43956
T-00041,2025-03-05,239429,119714,71828,47885
T-00041,2025-03-14,281115,140557,84334,56223
T-00041,2025-03-23,179321,89660,53796,35864
T-00041,2025-04-01,213422,106711,64026,42684
T-00041,2025-04-10,223819,111909,67145,44763
T-00041,2025-04-19,194073,97036,58221,38814
T-00041,2025-04-28,213706,106853,64112,42741
T-00041,2025-05-07,255710,127855,76713,51142
T-00041,2025-05-16,221151,110575,66345,44230
T-00041,2025-05-25,254577,127288,76373,50915
T-00041,2025-06-03,237894,118947,71368,47578
T-00041,2025-06-12,297865,148932,89359,59573
T-00041,2025-06-21,199655,99827,59896,39931
T-00041,2025-06-30,278183,139091,83455,55636
T-00041,2025-07-09,205284,102642,61585,41056
T-00041,2025-07-18,305211,152605,91563,61042
T-00041,2025-07-27,213868,106934,64160,42773
T-00041,2025-08-05,285857,142928,85757,57171
T-00041,2025-08-14,268514,134257,80554,53702
T-00041,2025-08-23,262533,131266,78760,52506
T-00041,2025-09-01,198655,99327,59596,39731
T-00041,2025-09-10,291508,145754,87452,58301
T-00041,2025-09-19,246382,123191,73914,49276
T-00041,2025-09-28,191042,95521,57312,38208
T-00041,2025-10-07,269280,134640,80784,53856
T-00041,2025-10-16,289825,144912,86947,57965
T-00041,2025-10-25,235572,117786,70671,47114
T-00041,2025-11-03,210068,105034,63020,42013
T-00041,2025-11-12,247123,123561,74137,49424
T-00041,2025-11-21,256381,128190,76914,51276
T-00041,2025-11-30,243109,121554,72932,48621
T-00041,2025-12-09,278728,139364,83618,55745
T-00041,2025-12-18,188235,94117,56470,37647
T-00041,2025-12-27,299390,149695,89817,59878
T-00042,2025-01-01,540933,270466,162280,108186
T-00042,2025-01-09,620375,310187,186112,124075
T-00042,2025-01-17,697519,348759,209255,139503
T-00042,2025-01-25,647406,323703,194222,129481
T-00042,2025-02-02,592113,296056,177634,118422
T-00042,2025-02-10,578785,289392,173635,115757
T-00042,2025-02-18,587277,293638,176183,117455
T-00042,2025-02-26,598958,299479,179687,119791
T-00042,2025-03-06,820691,410345,246207,164138
T-00042,2025-03-14,612617,306308,183785,122523
T-00042,2025-03-22,721293,360646,216387,144258
T-00042,2025-03-30,718507,359253,215552,143701
T-00042,2025-04-07,745750,372875,223725,149150
T-00042,2025-04-15,719538,359769,215861,143907
T-00042,2025-04-23,758480,379240,227544,151696
T-00042,2025-05-01,594175,297087,178252,118835
T-00042,2025-05-09,674818,337409,202445,134963
T-00042,2025-05-17,649932,324966,194979,129986
T-00042,2025-05-25,778995,389497,233698,155799
T-00042,2025-06-02,591890,295945,177567,118378
T-00042,2025-06-10,531997,265998,159599,106399
T-00042,2025-06-18,743625,371812,223087,148725
T-00042,2025-06-26,817270,408635,245181,163454
T-00042,2025-07-04,536269,268134,160880,107253
T-00042,2025-07-12,610020,305010,183006,122004
T-00042,2025-07-20,844055,422027,253216,168811
T-00042,2025-07-28,593836,296918,178150,118767
T-00042,2025-08-05,615687,307843,184706,123137
T-00042,2025-08-13,632035,316017,189610,126407
T-00042,2025-08-21,673555,336777,202066,134711
T-00042,2025-08-29,477784,238892,143335,95556
T-00042,2025-09-06,601578,300789,180473,120315
T-00042,2025-09-14,621367,310683,186410,124273
T-00042,2025-09-22,544532,272266,163359,108906
T-00042,2025-09-30,752849,376424,225854,150569
T-00042,2025-10-08,642842,321421,192852,128568
T-00042,2025-10-16,705226,352613,211567,141045
T-00042,2025-10-24,728432,364216,218529,145686
T-00042,2025-11-01,637653,318826,191296,127530
T-00042,2025-11-09,609378,304689,182813,121875
T-00042,2025-11-17,587922,293961,176376,117584
T-00042,2025-11-25,967826,483913,290347,193565
T-00042,2025-12-03,535014,267507,160504,107002
T-00042,2025-12-11,719499,359749,215849,143899
T-00042,2025-12-19,726082,363041,217824,145216
T-00042,2025-12-27,645338,322669,193601,129067
T-00043,2025-01-01,748641,374320,224592,149728
T-00043,2025-01-19,772830,386415,231849,154566
T-00043,2025-02-06,665556,332778,199666,133111
T-00043,2025-02-24,1104662,552331,331398,220932
T-00043,2025-03-14,727116,363558,218134,145423
T-00043,2025-04-01,818243,409121,245473,163648
T-00043,2025-04-19,998371,499185,299511,199674
T-00043,2025-05-07,817207,408603,245162,163441
T-00043,2025-05-25,826578,413289,247973,165315
T-00043,2025-06-12,729226,364613,218768,145845
T-00043,2025-06-30,868117,434058,260435,173623
T-00043,2025-07-18,769287,384643,230786,153857
T-00043,2025-08-05,618964,309482,185689,123792
T-00043,2025-08-23,1040737,520368,312221,208147
T-00043,2025-09-10,605331,302665,181599,121066
T-00043,2025-09-28,879897,439948,263969,175979
T-00043,2025-10-16,547842,273921,164352,109568
T-00043,2025-11-03,807591,403795,242277,161518
T-00043,2025-11-21,824188,412094,247256,164837
T-00043,2025-12-09,763386,381693,229015,152677
T-00043,2025-12-27,646959,323479,194087,129391
T-00044,2025-01-01,229917,114958,68975,45983
T-00044,2025-01-14,235695,117847,70708,47139
T-00044,2025-01-27,213104,106552,63931,42620
T-00044,2025-02-09,249171,124585,74751,49834
T-00044,2025-02-22,219011,109505,65703,43802
T-00044,2025-03-07,177675,88837,53302,35535
T-00044,2025-03-20,225290,112645,67587,45058
T-00044,2025-04-02,316238,158119,94871,63247
T-00044,2025-04-15,276855,138427,83056,55371
T-00044,2025-04-28,236555,118277,70966,47311
T-00044,2025-05-11,239670,119835,71901,47934
T-00044,2025-05-24,225191,112595,67557,45038
T-00044,2025-06-06,264334,132167,79300,52866
T-00044,2025-06-19,182079,91039,54623,36415
T-00044,2025-07-02,199758,99879,59927,39951
T-00044,2025-07-15,269134,134567,80740,53826
T-00044,2025-07-28,225541,112770,67662,45108
T-00044,2025-08-10,255889,127944,76766,51177
T-00044,2025-08-23,206341,103170,61902,41268
T-00044,2025-09-05,267862,133931,80358,53572
T-00044,2025-09-18,163103,81551,48931,32620
T-00044,2025-10-01,248101,124050,74430,49620
T-00044,2025-10-14,186491,93245,55947,37298
T-00044,2025-10-27,220716,110358,66215,44143
T-00044,2025-11-09,151900,75950,45570,30380
T-00044,2025-11-22,270409,135204,81122,54081
T-00044,2025-12-05,188261,94130,56478,37652
T-00044,2025-12-18,226777,113388,68033,45355
T-00044,2025-12-31,249756,124878,74927,49951
T-00045,2025-01-01,186873,93436,56062,37374
T-00045,2025-01-11,224404,112202,67321,44880
T-00045,2025-01-21,255858,127929,76757,51171
T-00045,2025-01-31,234855,117427,70456,46971
T-00045,2025-02-10,254429,127214,76328,50885
T-00045,2025-02-20,182875,91437,54862,36575
T-00045,2025-03-02,254206,127103,76261,50841
T-00045,2025-03-12,196044,98022,58813,39208
T-00045,2025-03-22,219342,109671,65802,43868
T-00045,2025-04-01,224590,112295,67377,44918
T-00045,2025-04-11,219806,109903,65941,43961
T-00045,2025-04-21,243753,121876,73126,48750
T-00045,2025-05-01,239651,119825,71895,47930
T-00045,2025-05-11,177475,88737,53242,35495
T-00045,2025-05-21,266993,133496,80097,53398
T-00045,2025-05-31,183299,91649,54989,36659
T-00045,2025-06-10,189459,94729,56837,37891
T-00045,2025-06-20,185279,92639,55583,37055
T-00045,2025-06-30,165724,82862,49717,33144
T-00045,2025-07-10,238421,119210,71526,47684
T-00045,2025-07-20,181405,90702,54421,36281
T-00045,2025-07-30,226089,113044,67826,45217
T-00045,2025-08-09,189278,94639,56783,37855
T-00045,2025-08-19,236917,118458,71075,47383
T-00045,2025-08-29,238042,119021,71412,47608
T-00045,2025-09-08,227427,113713,68228,45485
T-00045,2025-09-18,181805,90902,54541,36361
T-00045,2025-09-28,228812,114406,68643,45762
T-00045,2025-10-08,224590,112295,67377,44918
T-00045,2025-10-18,236717,118358,71015,47343
T-00045,2025-10-28,171175,85587,51352,34235
T-00045,2025-11-07,229707,114853,68912,45941
T-00045,2025-11-17,228333,114166,68500,45666
T-00045,2025-11-27,193026,96513,57907,38605
T-00045,2025-12-07,178230,89115,53469,35646
T-00045,2025-12-17,221013,110506,66304,44202
T-00045,2025-12-27,213003,106501,63901,42600
T-00046,2025-01-01,685784,342892,205735,137156
T-00046,2025-01-17,681650,340825,204495,136330
T-00046,2025-02-02,792383,396191,237715,158476
T-00046,2025-02-18,747860,373930,224358,149572
T-00046,2025-03-06,795052,397526,238515,159010
T-00046,2025-03-22,605113,302556,181533,121022
T-00046,2025-04-07,709790,354895,212937,141958
T-00046,2025-04-23,749756,374878,224926,149951
T-00046,2025-05-09,829857,414928,248957,165971
T-00046,2025-05-25,780623,390311,234187,156124
T-00046,2025-06-10,755427,377713,226628,151085
T-00046,2025-06-26,823639,411819,247091,164727
T-00046,2025-07-12,825928,412964,247778,165185
T-00046,2025-07-28,716560,358280,214968,143312
T-00046,2025-08-13,881441,440720,264432,176288
T-00046,2025-08-29,878116,439058,263434,175623
T-00046,2025-09-14,564134,282067,169240,112826
T-00046,2025-09-30,489087,244543,146726,97817
T-00046,2025-10-16,650558,325279,195167,130111
T-00046,2025-11-01,923290,461645,276987,184658
T-00046,2025-11-17,600590,300295,180177,120118
T-00046,2025-12-03,924193,462096,277257,184838
T-00046,2025-12-19,822327,411163,246698,164465
T-00047,2025-01-01,492299,246149,147689,98459
T-00047,2025-01-17,656285,328142,196885,131257
T-00047,2025-02-02,600775,300387,180232,120155
T-00047,2025-02-18,719124,359562,215737,143824
T-00047,2025-03-06,582448,291224,174734,116489
T-00047,2025-03-22,624965,312482,187489,124993
T-00047,2025-04-07,592499,296249,177749,118499
T-00047,2025-04-23,600381,300190,180114,120076
T-00047,2025-05-09,529351,264675,158805,105870
T-00047,2025-05-25,458350,229175,137505,91670
T-00047,2025-06-10,537008,268504,161102,107401
T-00047,2025-06-26,515291,257645,154587,103058
T-00047,2025-07-12,547854,273927,164356,109570
T-00047,2025-07-28,570206,285103,171061,114041
T-00047,2025-08-13,460045,230022,138013,92009
T-00047,2025-08-29,606313,303156,181894,121262
T-00047,2025-09-14,628404,314202,188521,125680
T-00047,2025-09-30,575038,287519,172511,115007
T-00047,2025-10-16,591788,295894,177536,118357
T-00047,2025-11-01,537673,268836,161302,107534
T-00047,2025-11-17,491959,245979,147587,98391
T-00047,2025-12-03,425309,212654,127592,85061
T-00047,2025-12-19,530326,265163,159098,106065
T-00048,2025-01-01,226487,113243,67946,45297
T-00048,2025-01-20,251900,125950,75570,50380
T-00048,2025-02-08,192587,96293,57776,38517
T-00048,2025-02-27,217826,108913,65347,43565
T-00048,2025-03-18,207857,103928,62357,41571
T-00048,2025-04-06,241395,120697,72418,48279
T-00048,2025-04-25,215350,107675,64605,43070
T-00048,2025-05-14,202333,101166,60700,40466
T-00048,2025-06-02,255202,127601,76560,51040
T-00048,2025-06-21,222323,111161,66696,44464
T-00048,2025-07-10,329929,164964,98978,65985
T-00048,2025-07-29,199607,99803,59882,39921
T-00048,2025-08-17,172387,86193,51716,34477
T-00048,2025-09-05,267267,133633,80180,53453
T-00048,2025-09-24,230884,115442,69265,46176
T-00048,2025-10-13,296294,148147,88888,59258
T-00048,2025-11-01,263698,131849,79109,52739
T-00048,2025-11-20,247997,123998,74399,49599
T-00048,2025-12-09,167049,83524,50114,33409
T-00048,2025-12-28,233276,116638,69982,46655
T-00049,2025-01-01,201251,100625,60375,40250
T-00049,2025-01-08,252995,126497,75898,50599
T-00049,2025-01-15,302693,151346,90808,60538
T-00049,2025-01-22,252628,126314,75788,50525
T-00049,2025-01-29,240981,120490,72294,48196
T-00049,2025-02-05,189826,94913,56948,37965
T-00049,2025-02-12,314780,157390,94434,62956
T-00049,2025-02-19,244519,122259,73355,48903
T-00049,2025-02-26,243531,121765,73059,48706
T-00049,2025-03-05,327833,163916,98349,65566
T-00049,2025-03-12,339868,169934,101960,67973
T-00049,2025-03-19,248916,124458,74674,49783
T-00049,2025-03-26,196988,98494,59096,39397
T-00049,2025-04-02,311492,155746,93447,62298
T-00049,2025-04-09,263291,131645,78987,52658
T-00049,2025-04-16,213028,106514,63908,42605
T-00049,2025-04-23,222974,111487,66892,44594
T-00049,2025-04-30,231748,115874,69524,46349
T-00049,2025-05-07,234028,117014,70208,46805
T-00049,2025-05-14,286875,143437,86062,57375
T-00049,2025-05-21,263435,131717,79030,52687
T-00049,2025-05-28,301586,150793,90476,60317
T-00049,2025-06-04,227539,113769,68261,45507
T-00049,2025-06-11,246182,123091,73854,49236
T-00049,2025-06-18,262424,131212,78727,52484
T-00049,2025-06-25,234681,117340,70404,46936
T-00049,2025-07-02,212837,106418,63851,42567
T-00049,2025-07-09,281062,140531,84318,56212
T-00049,2025-07-16,243226,121613,72967,48645
T-00049,2025-07-23,222924,111462,66877,44584
T-00049,2025-07-30,275456,137728,82637,55091
T-00049,2025-08-06,302008,151004,90602,60401
T-00049,2025-08-13,272533,136266,81759,54506
T-00049,2025-08-20,175171,87585,52551,35034
T-00049,2025-08-27,253811,126905,76143,50762
T-00049,2025-09-03,220204,110102,66061,44040
T-00049,2025-09-10,229457,114728,68837,45891
T-00049,2025-09-17,266176,133088,79852,53235
T-00049,2025-09-24,169387,84693,50816,33877
T-00049,2025-10-01,173883,86941,52164,34776
T-00049,2025-10-08,272506,136253,81751,54501
T-00049,2025-10-15,149907,74953,44972,29981
T-00049,2025-10-22,234871,117435,70461,46974
T-00049,2025-10-29,308103,154051,92431,61620
T-00049,2025-11-05,269649,134824,80894,53929
T-00049,2025-11-12,260403,130201,78120,52080
T-00049,2025-11-19,284383,142191,85315,56876
T-00049,2025-11-26,263238,131619,78971,52647
T-00049,2025-12-03,405178,202589,121553,81035
T-00049,2025-12-10,175282,87641,52584,35056
T-00049,2025-12-17,244005,122002,73201,48801
T-00049,2025-12-24,265990,132995,79797,53198
T-00049,2025-12-31,238772,119386,71631,47754
T-00050,2025-01-01,573407,286703,172022,114681
T-00050,2025-01-15,484309,242154,145292,96861
T-00050,2025-01-29,587856,293928,176357,117571
T-00050,2025-02-12,584676,292338,175402,116935
T-00050,2025-02-26,576651,288325,172995,115330
T-00050,2025-03-12,558253,279126,167476,111650
T-00050,2025-03-26,691472,345736,207441,138294
T-00050,2025-04-09,610488,305244,183146,122097
T-00050,2025-04-23,636223,318111,190866,127244
T-00050,2025-05-07,559393,279696,167818,111878
T-00050,2025-05-21,608688,304344,182606,121737
T-00050,2025-06-04,635629,317814,190688,127125
T-00050,2025-06-18,616068,308034,184820,123213
T-00050,2025-07-02,775422,387711,232626,155084
T-00050,2025-07-16,708743,354371,212623,141748
T-00050,2025-07-30,543366,271683,163010,108673
T-00050,2025-08-13,709392,354696,212817,141878
T-00050,2025-08-27,570195,285097,171058,114039
T-00050,2025-09-10,472806,236403,141841,94561
T-00050,2025-09-24,720727,360363,216218,144145
T-00050,2025-10-08,687237,343618,206171,137447
T-00050,2025-10-22,657477,328738,197243,131495
T-00050,2025-11-05,635013,317506,190504,127002
T-00050,2025-11-19,609422,304711,182826,121884
T-00050,2025-12-03,740423,370211,222127,148084
T-00050,2025-12-17,670890,335445,201267,134178
T-00050,2025-12-31,537754,268877,161326,107550
T-00051,2025-01-01,935219,467609,280565,187043
T-00051,2025-01-08,844613,422306,253383,168922
T-00051,2025-01-15,867224,433612,260167,173444
T-00051,2025-01-22,618035,309017,185410,123607
T-00051,2025-01-29,673355,336677,202006,134671
T-00051,2025-02-05,682204,341102,204661,136440
T-00051,2025-02-12,876945,438472,263083,175389
T-00051,2025-02-19,712228,356114,213668,142445
T-00051,2025-02-26,677605,338802,203281,135521
T-00051,2025-03-05,538639,269319,161591,107727
T-00051,2025-03-12,528452,264226,158535,105690
T-00051,2025-03-19,733371,366685,220011,146674
T-00051,2025-03-26,961885,480942,288565,192377
T-00051,2025-04-02,842297,421148,252689,168459
T-00051,2025-04-09,881460,440730,264438,176292
T-00051,2025-04-16,646931,323465,194079,129386
T-00051,2025-04-23,763208,381604,228962,152641
T-00051,2025-04-30,770345,385172,231103,154069
T-00051,2025-05-07,822416,411208,246724,164483
T-00051,2025-05-14,773091,386545,231927,154618
T-00051,2025-05-21,634290,317145,190287,126858
T-00051,2025-05-28,727360,363680,218208,145472
T-00051,2025-06-04,615377,307688,184613,123075
T-00051,2025-06-11,1009057,504528,302717,201811
T-00051,2025-06-18,807925,403962,242377,161585
T-00051,2025-06-25,749006,374503,224702,149801
T-00051,2025-07-02,635194,317597,190558,127038
T-00051,2025-07-09,749611,374805,224883,149922
T-00051,2025-07-16,602978,301489,180893,120595
T-00051,2025-07-23,778143,389071,233443,155628
T-00051,2025-07-30,528947,264473,158684,105789
T-00051,2025-08-06,645368,322684,193610,129073
T-00051,2025-08-13,950816,475408,285244,190163
T-00051,2025-08-20,802860,401430,240858,160572
T-00051,2025-08-27,795022,397511,238506,159004
T-00051,2025-09-03,569017,284508,170705,113803
T-00051,2025-09-10,688634,344317,206590,137726
T-00051,2025-09-17,730592,365296,219177,146118
T-00051,2025-09-24,597931,298965,179379,119586
T-00051,2025-10-01,585710,292855,175713,117142
T-00051,2025-10-08,856415,428207,256924,171283
T-00051,2025-10-15,572124,286062,171637,114424
T-00051,2025-10-22,690853,345426,207256,138170
T-00051,2025-10-29,802325,401162,240697,160465
T-00051,2025-11-05,689519,344759,206855,137903
T-00051,2025-11-12,695269,347634,208580,139053
T-00051,2025-11-19,533178,266589,159953,106635
T-00051,2025-11-26,697815,348907,209344,139563
T-00051,2025-12-03,790930,395465,237279,158186
T-00051,2025-12-10,684334,342167,205300,136866
T-00051,2025-12-17,464422,232211,139326,92884
T-00051,2025-12-24,667835,333917,200350,133567
T-00051,2025-12-31,631818,315909,189545,126363
T-00052,2025-01-01,529645,264822,158893,105929
T-00052,2025-01-14,498024,249012,149407,99604
T-00052,2025-01-27,449184,224592,134755,89836
T-00052,2025-02-09,573054,286527,171916,114610
T-00052,2025-02-22,478810,239405,143643,95762
T-00052,2025-03-07,581275,290637,174382,116255
T-00052,2025-03-20,616277,308138,184883,123255
T-00052,2025-04-02,498519,249259,149555,99703
T-00052,2025-04-15,619283,309641,185784,123856
T-00052,2025-04-28,469131,234565,140739,93826
T-00052,2025-05-11,463279,231639,138983,92655
T-00052,2025-05-24,457529,228764,137258,91505
T-00052,2025-06-06,541095,270547,162328,108219
T-00052,2025-06-19,493840,246920,148152,98768
T-00052,2025-07-02,498787,249393,149636,99757
T-00052,2025-07-15,483315,241657,144994,96663
T-00052,2025-07-28,550325,275162,165097,110065
T-00052,2025-08-10,526449,263224,157934,105289
T-00052,2025-08-23,579551,289775,173865,115910
T-00052,2025-09-05,659073,329536,197721,131814
T-00052,2025-09-18,653508,326754,196052,130701
T-00052,2025-10-01,467273,233636,140182,93454
T-00052,2025-10-14,586043,293021,175813,117208
T-00052,2025-10-27,543429,271714,163028,108685
T-00052,2025-11-09,619541,309770,185862,123908
T-00052,2025-11-22,370093,185046,111027,74018
T-00052,2025-12-05,510364,255182,153109,102072
T-00052,2025-12-18,520543,260271,156163,104108
T-00052,2025-12-31,371350,185675,111405,74270
T-00053,2025-01-01,630289,315144,189086,126057
T-00053,2025-01-10,687311,343655,206193,137462
T-00053,2025-01-19,608257,304128,182477,121651
T-00053,2025-01-28,537047,268523,161114,107409
T-00053,2025-02-06,713411,356705,214023,142682
