terminal_id,tarih,ariza_kodu
T-00050,2025-03-15,CCDM_JAM
T-00050,2025-03-21,PRINTER_ERROR
T-00050,2025-03-22,CARD_JAM
T-00050,2025-03-23,CCDM_JAM
T-00050,2025-03-24,NETWORK_DOWN
T-00050,2025-03-25,CCDM_JAM
T-00050,2025-03-31,EPP_FAIL
T-00050,2025-04-06,EPP_FAIL
T-00050,2025-04-07,CARD_JAM
T-00050,2025-04-09,PRINTER_ERROR
T-00050,2025-04-11,CCDM_JAM
T-00050,2025-04-17,NETWORK_DOWN
T-00050,2025-04-18,EPP_FAIL
T-00050,2025-04-20,CARD_JAM
T-00050,2025-04-23,PRINTER_ERROR
T-00050,2025-04-29,NETWORK_DOWN
T-00050,2025-04-30,CARD_JAM
T-00050,2025-05-05,NETWORK_DOWN
T-00050,2025-05-06,CARD_JAM
T-00050,2025-05-07,DISPENSER_FAIL
T-00050,2025-05-08,NETWORK_DOWN
T-00050,2025-05-10,CARD_JAM
T-00050,2025-05-16,DISPENSER_FAIL
T-00050,2025-05-20,DISPENSER_FAIL
T-00050,2025-05-24,NETWORK_DOWN
T-00050,2025-06-01,NETWORK_DOWN
T-00050,2025-06-02,DISPENSER_FAIL
T-00050,2025-06-06,CCDM_JAM
T-00050,2025-06-07,CCDM_JAM
T-00050,2025-06-12,CCDM_JAM
T-00050,2025-06-13,NETWORK_DOWN
T-00050,2025-06-15,EPP_FAIL
T-00050,2025-06-16,EPP_FAIL
T-00050,2025-06-18,EPP_FAIL
T-00050,2025-06-19,EPP_FAIL
T-00050,2025-06-20,CCDM_JAM
T-00050,2025-06-21,PRINTER_ERROR
T-00050,2025-06-26,DISPENSER_FAIL
T-00050,2025-06-27,PRINTER_ERROR
T-00050,2025-06-28,DISPENSER_FAIL
T-00050,2025-06-30,CARD_JAM
T-00050,2025-07-04,EPP_FAIL
T-00050,2025-07-07,EPP_FAIL
T-00050,2025-07-08,EPP_FAIL
T-00050,2025-07-10,CARD_JAM
T-00050,2025-07-11,NETWORK_DOWN
T-00050,2025-07-12,NETWORK_DOWN
T-00050,2025-07-16,PRINTER_ERROR
T-00050,2025-07-18,NETWORK_DOWN
T-00050,2025-07-19,PRINTER_ERROR
T-00050,2025-07-26,EPP_FAIL
T-00050,2025-07-29,CARD_JAM
T-00050,2025-08-01,CCDM_JAM
T-00050,2025-08-10,EPP_FAIL
T-00050,2025-08-11,CARD_JAM
T-00050,2025-08-12,EPP_FAIL
T-00050,2025-08-13,PRINTER_ERROR
T-00050,2025-08-14,CARD_JAM
T-00050,2025-08-15,CARD_JAM
T-00050,2025-08-17,PRINTER_ERROR
T-00050,2025-08-18,NETWORK_DOWN
T-00050,2025-08-23,CCDM_JAM
T-00050,2025-08-28,NETWORK_DOWN
T-00050,2025-09-03,CCDM_JAM
T-00050,2025-09-04,DISPENSER_FAIL
T-00050,2025-09-05,PRINTER_ERROR
T-00050,2025-09-10,DISPENSER_FAIL
T-00050,2025-09-12,DISPENSER_FAIL
T-00050,2025-09-13,EPP_FAIL
T-00050,2025-09-15,CARD_JAM
T-00050,2025-09-19,NETWORK_DOWN
T-00050,2025-09-24,CCDM_JAM
T-00050,2025-09-26,PRINTER_ERROR
T-00050,2025-10-01,EPP_FAIL
T-00050,2025-10-10,EPP_FAIL
T-00050,2025-10-16,NETWORK_DOWN
T-00050,2025-10-18,CARD_JAM
T-00050,2025-10-22,NETWORK_DOWN
T-00050,2025-11-03,EPP_FAIL
T-00050,2025-11-04,NETWORK_DOWN
T-00050,2025-11-05,CARD_JAM
T-00050,2025-11-06,NETWORK_DOWN
T-00050,2025-11-17,PRINTER_ERROR
T-00050,2025-11-18,CCDM_JAM
T-00050,2025-11-28,PRINTER_ERROR
T-00050,2025-12-01,EPP_FAIL
T-00050,2025-12-03,PRINTER_ERROR
T-00050,2025-12-04,NETWORK_DOWN
T-00050,2025-12-13,CARD_JAM
T-00050,2025-12-14,PRINTER_ERROR
T-00050,2025-12-16,NETWORK_DOWN
T-00050,2025-12-18,CCDM_JAM
T-00050,2025-12-20,CCDM_JAM
T-00050,2025-12-21,EPP_FAIL
T-00050,2025-12-23,CCDM_JAM
T-00050,2025-12-25,EPP_FAIL
T-00050,2025-12-27,EPP_FAIL
T-00050,2025-12-28,CARD_JAM
T-00050,2025-12-29,NETWORK_DOWN
T-00050,2025-12-30,CCDM_JAM
T-00051,2025-01-01,CARD_JAM
T-00051,2025-01-04,CCDM_JAM
T-00051,2025-01-08,CARD_JAM
T-00051,2025-01-11,NETWORK_DOWN
T-00051,2025-01-14,PRINTER_ERROR
T-00051,2025-01-15,EPP_FAIL
T-00051,2025-01-16,CARD_JAM
T-00051,2025-01-17,CARD_JAM
T-00051,2025-01-21,EPP_FAIL
T-00051,2025-01-23,DISPENSER_FAIL
T-00051,2025-01-26,CCDM_JAM
T-00051,2025-01-28,EPP_FAIL
T-00051,2025-01-31,PRINTER_ERROR
T-00051,2025-02-01,DISPENSER_FAIL
T-00051,2025-02-02,EPP_FAIL
T-00051,2025-02-14,CCDM_JAM
T-00051,2025-02-20,NETWORK_DOWN
T-00051,2025-02-26,PRINTER_ERROR
T-00051,2025-02-28,EPP_FAIL
T-00051,2025-03-01,EPP_FAIL
T-00051,2025-03-03,PRINTER_ERROR
T-00051,2025-03-04,CARD_JAM
T-00051,2025-03-05,PRINTER_ERROR
T-00051,2025-03-11,NETWORK_DOWN
T-00051,2025-03-13,PRINTER_ERROR
T-00051,2025-03-17,EPP_FAIL
T-00051,2025-03-20,CARD_JAM
T-00051,2025-03-21,NETWORK_DOWN
T-00051,2025-03-24,CCDM_JAM
T-00051,2025-03-26,PRINTER_ERROR
T-00051,2025-03-27,PRINTER_ERROR
T-00051,2025-03-31,CCDM_JAM
T-00051,2025-04-02,PRINTER_ERROR
T-00051,2025-04-06,EPP_FAIL
T-00051,2025-04-08,DISPENSER_FAIL
T-00051,2025-04-14,CARD_JAM
T-00051,2025-04-17,EPP_FAIL
T-00051,2025-04-26,CARD_JAM
T-00051,2025-04-28,CARD_JAM
T-00051,2025-05-05,DISPENSER_FAIL
T-00051,2025-05-06,PRINTER_ERROR
T-00051,2025-05-11,CARD_JAM
T-00051,2025-05-13,CCDM_JAM
T-00051,2025-05-14,NETWORK_DOWN
T-00051,2025-05-16,CARD_JAM
T-00051,2025-05-20,EPP_FAIL
T-00051,2025-05-25,DISPENSER_FAIL
T-00051,2025-05-26,PRINTER_ERROR
T-00051,2025-05-29,CCDM_JAM
T-00051,2025-06-02,CARD_JAM
T-00051,2025-06-07,DISPENSER_FAIL
T-00051,2025-06-08,CARD_JAM
T-00051,2025-06-12,CCDM_JAM
T-00051,2025-06-18,PRINTER_ERROR
T-00051,2025-06-21,CARD_JAM
T-00051,2025-06-24,DISPENSER_FAIL
T-00051,2025-07-06,DISPENSER_FAIL
T-00051,2025-07-09,CCDM_JAM
T-00051,2025-07-11,DISPENSER_FAIL
T-00051,2025-07-15,CARD_JAM
T-00051,2025-07-19,CCDM_JAM
T-00051,2025-07-22,DISPENSER_FAIL
T-00051,2025-07-24,EPP_FAIL
T-00051,2025-07-27,NETWORK_DOWN
T-00051,2025-07-29,NETWORK_DOWN
T-00051,2025-08-06,EPP_FAIL
T-00051,2025-08-10,CARD_JAM
T-00051,2025-08-13,CARD_JAM
T-00051,2025-08-15,EPP_FAIL
T-00051,2025-08-21,EPP_FAIL
T-00051,2025-08-26,PRINTER_ERROR
T-00051,2025-09-02,PRINTER_ERROR
T-00051,2025-09-05,PRINTER_ERROR
T-00051,2025-09-09,NETWORK_DOWN
T-00051,2025-09-12,EPP_FAIL
T-00051,2025-09-18,DISPENSER_FAIL
T-00051,2025-10-03,CARD_JAM
T-00051,2025-10-05,NETWORK_DOWN
T-00051,2025-10-10,CCDM_JAM
T-00051,2025-10-11,CARD_JAM
T-00051,2025-10-13,CCDM_JAM
T-00051,2025-10-17,CARD_JAM
T-00051,2025-10-19,NETWORK_DOWN
T-00051,2025-10-21,DISPENSER_FAIL
T-00051,2025-10-24,EPP_FAIL
T-00051,2025-10-29,PRINTER_ERROR
T-00051,2025-11-04,EPP_FAIL
T-00051,2025-11-09,DISPENSER_FAIL
T-00051,2025-11-11,CCDM_JAM
T-00051,2025-11-13,NETWORK_DOWN
T-00051,2025-11-18,CARD_JAM
T-00051,2025-11-20,NETWORK_DOWN
T-00051,2025-11-21,EPP_FAIL
T-00051,2025-11-23,CCDM_JAM
T-00051,2025-12-01,EPP_FAIL
T-00051,2025-12-05,PRINTER_ERROR
T-00051,2025-12-10,EPP_FAIL
T-00051,2025-12-11,DISPENSER_FAIL
T-00051,2025-12-12,DISPENSER_FAIL
T-00051,2025-12-14,EPP_FAIL
T-00051,2025-12-18,CCDM_JAM
T-00051,2025-12-20,EPP_FAIL
T-00051,2025-12-22,EPP_FAIL
T-00051,2025-12-24,CARD_JAM
T-00051,2025-12-28,CARD_JAM
T-00051,2025-12-31,PRINTER_ERROR
T-00052,2025-01-04,PRINTER_ERROR
T-00052,2025-01-14,EPP_FAIL
T-00052,2025-02-01,CARD_JAM
T-00052,2025-02-07,PRINTER_ERROR
T-00052,2025-02-15,PRINTER_ERROR
T-00052,2025-03-22,CCDM_JAM
T-00052,2025-03-25,PRINTER_ERROR
T-00052,2025-03-28,EPP_FAIL
T-00052,2025-04-04,CCDM_JAM
T-00052,2025-04-07,DISPENSER_FAIL
T-00052,2025-04-13,PRINTER_ERROR
T-00052,2025-05-12,EPP_FAIL
T-00052,2025-05-15,CARD_JAM
T-00052,2025-06-03,CARD_JAM
T-00052,2025-06-19,EPP_FAIL
T-00052,2025-06-30,CCDM_JAM
T-00052,2025-07-04,PRINTER_ERROR
T-00052,2025-07-05,CARD_JAM
T-00052,2025-07-06,NETWORK_DOWN
T-00052,2025-07-09,DISPENSER_FAIL
T-00052,2025-07-14,EPP_FAIL
T-00052,2025-07-28,DISPENSER_FAIL
T-00052,2025-08-16,DISPENSER_FAIL
T-00052,2025-08-21,PRINTER_ERROR
T-00052,2025-08-24,CCDM_JAM
T-00052,2025-08-27,PRINTER_ERROR
T-00052,2025-08-29,DISPENSER_FAIL
T-00052,2025-09-09,CARD_JAM
T-00052,2025-09-11,PRINTER_ERROR
T-00052,2025-09-12,EPP_FAIL
T-00052,2025-09-25,NETWORK_DOWN
T-00052,2025-09-26,EPP_FAIL
T-00052,2025-10-12,CARD_JAM
T-00052,2025-10-25,EPP_FAIL
T-00052,2025-10-29,NETWORK_DOWN
T-00052,2025-11-07,EPP_FAIL
T-00052,2025-11-08,DISPENSER_FAIL
T-00052,2025-11-18,DISPENSER_FAIL
T-00052,2025-11-26,EPP_FAIL
T-00052,2025-12-02,CARD_JAM
T-00052,2025-12-06,EPP_FAIL
T-00052,2025-12-09,CARD_JAM
T-00052,2025-12-23,CARD_JAM
T-00053,2025-01-01,PRINTER_ERROR
T-00053,2025-01-07,CARD_JAM
T-00053,2025-01-08,NETWORK_DOWN
T-00053,2025-01-10,CARD_JAM
T-00053,2025-01-13,CARD_JAM
T-00053,2025-01-15,CCDM_JAM
T-00053,2025-01-17,CARD_JAM
T-00053,2025-01-18,CCDM_JAM
T-00053,2025-01-20,NETWORK_DOWN
T-00053,2025-01-22,DISPENSER_FAIL
T-00053,2025-01-27,EPP_FAIL
T-00053,2025-01-31,DISPENSER_FAIL
T-00053,2025-02-01,CCDM_JAM
T-00053,2025-02-02,EPP_FAIL
T-00053,2025-02-03,PRINTER_ERROR
T-00053,2025-02-11,CCDM_JAM
T-00053,2025-02-15,NETWORK_DOWN
T-00053,2025-02-18,CARD_JAM
T-00053,2025-02-22,PRINTER_ERROR
T-00053,2025-02-23,PRINTER_ERROR
T-00053,2025-02-26,PRINTER_ERROR
T-00053,2025-02-27,NETWORK_DOWN
T-00053,2025-03-01,PRINTER_ERROR
T-00053,2025-03-03,CCDM_JAM
T-00053,2025-03-04,CCDM_JAM
T-00053,2025-03-06,NETWORK_DOWN
T-00053,2025-03-10,PRINTER_ERROR
T-00053,2025-03-17,CARD_JAM
T-00053,2025-03-19,DISPENSER_FAIL
T-00053,2025-03-21,CARD_JAM
T-00053,2025-03-22,CARD_JAM
T-00053,2025-03-27,DISPENSER_FAIL
T-00053,2025-03-28,CARD_JAM
T-00053,2025-03-31,PRINTER_ERROR
T-00053,2025-04-02,NETWORK_DOWN
T-00053,2025-04-04,EPP_FAIL
T-00053,2025-04-06,EPP_FAIL
T-00053,2025-04-09,CARD_JAM
T-00053,2025-04-12,NETWORK_DOWN
T-00053,2025-04-14,EPP_FAIL
T-00053,2025-04-15,PRINTER_ERROR
T-00053,2025-04-16,EPP_FAIL
T-00053,2025-04-20,CARD_JAM
T-00053,2025-04-24,PRINTER_ERROR
T-00053,2025-04-28,DISPENSER_FAIL
T-00053,2025-05-13,EPP_FAIL
T-00053,2025-05-14,PRINTER_ERROR
T-00053,2025-05-29,PRINTER_ERROR
T-00053,2025-05-30,CCDM_JAM
T-00053,2025-06-01,EPP_FAIL
T-00053,2025-06-02,NETWORK_DOWN
T-00053,2025-06-05,EPP_FAIL
T-00053,2025-06-10,NETWORK_DOWN
T-00053,2025-06-13,EPP_FAIL
T-00053,2025-06-24,EPP_FAIL
T-00053,2025-06-29,NETWORK_DOWN
T-00053,2025-07-02,EPP_FAIL
T-00053,2025-07-04,CCDM_JAM
T-00053,2025-07-05,CCDM_JAM
T-00053,2025-07-06,NETWORK_DOWN
T-00053,2025-07-07,EPP_FAIL
T-00053,2025-07-09,EPP_FAIL
T-00053,2025-07-12,NETWORK_DOWN
T-00053,2025-07-15,DISPENSER_FAIL
T-00053,2025-07-20,PRINTER_ERROR
T-00053,2025-07-21,CARD_JAM
T-00053,2025-07-22,CARD_JAM
T-00053,2025-07-26,NETWORK_DOWN
T-00053,2025-07-28,CCDM_JAM
T-00053,2025-07-31,EPP_FAIL
T-00053,2025-08-01,EPP_FAIL
T-00053,2025-08-02,CARD_JAM
T-00053,2025-08-05,EPP_FAIL
T-00053,2025-08-08,CCDM_JAM
T-00053,2025-08-12,CARD_JAM
T-00053,2025-08-14,CARD_JAM
T-00053,2025-08-15,CARD_JAM
T-00053,2025-08-16,NETWORK_DOWN
T-00053,2025-08-18,CCDM_JAM
T-00053,2025-08-23,PRINTER_ERROR
T-00053,2025-08-24,CCDM_JAM
T-00053,2025-08-27,CCDM_JAM
T-00053,2025-08-28,CARD_JAM
T-00053,2025-08-29,DISPENSER_FAIL
T-00053,2025-09-03,CARD_JAM
T-00053,2025-09-09,CCDM_JAM
T-00053,2025-09-10,CARD_JAM
T-00053,2025-09-11,NETWORK_DOWN
T-00053,2025-09-18,CARD_JAM
T-00053,2025-09-20,CARD_JAM
T-00053,2025-09-21,NETWORK_DOWN
T-00053,2025-09-24,EPP_FAIL
T-00053,2025-10-01,NETWORK_DOWN
T-00053,2025-10-03,DISPENSER_FAIL
T-00053,2025-10-05,DISPENSER_FAIL
T-00053,2025-10-12,CARD_JAM
T-00053,2025-10-15,EPP_FAIL
T-00053,2025-10-18,CARD_JAM
T-00053,2025-10-19,CCDM_JAM
T-00053,2025-10-20,NETWORK_DOWN
T-00053,2025-10-28,PRINTER_ERROR
T-00053,2025-10-29,CCDM_JAM
T-00053,2025-10-30,CCDM_JAM
T-00053,2025-10-31,CARD_JAM
T-00053,2025-11-04,EPP_FAIL
T-00053,2025-11-10,DISPENSER_FAIL
T-00053,2025-11-11,CARD_JAM
T-00053,2025-11-15,NETWORK_DOWN
T-00053,2025-11-19,CARD_JAM
T-00053,2025-11-26,NETWORK_DOWN
T-00053,2025-11-27,DISPENSER_FAIL
T-00053,2025-11-28,DISPENSER_FAIL
T-00053,2025-11-29,DISPENSER_FAIL
T-00053,2025-11-30,DISPENSER_FAIL
T-00053,2025-12-07,CCDM_JAM
T-00053,2025-12-12,CARD_JAM
T-00053,2025-12-13,DISPENSER_FAIL
T-00053,2025-12-19,CCDM_JAM
T-00053,2025-12-20,NETWORK_DOWN
T-00053,2025-12-21,EPP_FAIL
T-00053,2025-12-24,CCDM_JAM
T-00054,2025-01-04,EPP_FAIL
T-00054,2025-01-05,CARD_JAM
T-00054,2025-01-06,CCDM_JAM
T-00054,2025-01-07,NETWORK_DOWN
T-00054,2025-01-13,CCDM_JAM
T-00054,2025-01-18,PRINTER_ERROR
T-00054,2025-01-20,NETWORK_DOWN
T-00054,2025-01-23,EPP_FAIL
T-00054,2025-01-26,CARD_JAM
T-00054,2025-01-29,EPP_FAIL
T-00054,2025-02-06,NETWORK_DOWN
T-00054,2025-02-07,PRINTER_ERROR
T-00054,2025-02-08,EPP_FAIL
T-00054,2025-02-11,DISPENSER_FAIL
T-00054,2025-02-13,NETWORK_DOWN
T-00054,2025-02-15,NETWORK_DOWN
T-00054,2025-02-17,CCDM_JAM
T-00054,2025-02-18,DISPENSER_FAIL
T-00054,2025-02-22,NETWORK_DOWN
T-00054,2025-03-03,PRINTER_ERROR
T-00054,2025-03-04,PRINTER_ERROR
T-00054,2025-03-06,CCDM_JAM
T-00054,2025-03-07,CCDM_JAM
T-00054,2025-03-15,PRINTER_ERROR
T-00054,2025-03-18,PRINTER_ERROR
T-00054,2025-03-24,CARD_JAM
T-00054,2025-03-25,DISPENSER_FAIL
T-00054,2025-03-27,DISPENSER_FAIL
T-00054,2025-04-04,NETWORK_DOWN
T-00054,2025-04-05,CCDM_JAM
T-00054,2025-04-08,EPP_FAIL
T-00054,2025-04-09,DISPENSER_FAIL
T-00054,2025-04-12,CARD_JAM
T-00054,2025-04-16,PRINTER_ERROR
T-00054,2025-04-17,CARD_JAM
T-00054,2025-04-22,NETWORK_DOWN
T-00054,2025-05-01,NETWORK_DOWN
T-00054,2025-05-03,EPP_FAIL
T-00054,2025-05-04,CARD_JAM
T-00054,2025-05-05,DISPENSER_FAIL
T-00054,2025-05-10,CARD_JAM
T-00054,2025-05-12,NETWORK_DOWN
T-00054,2025-05-13,CARD_JAM
T-00054,2025-05-14,CCDM_JAM
T-00054,2025-05-16,NETWORK_DOWN
T-00054,2025-05-17,DISPENSER_FAIL
T-00054,2025-05-19,CCDM_JAM
T-00054,2025-05-26,EPP_FAIL
T-00054,2025-06-05,CARD_JAM
T-00054,2025-06-07,CARD_JAM
T-00054,2025-06-08,NETWORK_DOWN
T-00054,2025-06-13,DISPENSER_FAIL
T-00054,2025-06-15,DISPENSER_FAIL
T-00054,2025-06-30,CARD_JAM
T-00054,2025-07-03,NETWORK_DOWN
T-00054,2025-07-04,NETWORK_DOWN
T-00054,2025-07-10,NETWORK_DOWN
T-00054,2025-07-11,CARD_JAM
T-00054,2025-07-24,CCDM_JAM
T-00054,2025-07-29,NETWORK_DOWN
T-00054,2025-07-31,CCDM_JAM
T-00054,2025-08-06,NETWORK_DOWN
T-00054,2025-08-07,NETWORK_DOWN
T-00054,2025-08-13,EPP_FAIL
T-00054,2025-08-15,CARD_JAM
T-00054,2025-08-16,CARD_JAM
T-00054,2025-08-20,CCDM_JAM
T-00054,2025-08-21,NETWORK_DOWN
T-00054,2025-08-22,CARD_JAM
T-00054,2025-08-25,NETWORK_DOWN
T-00054,2025-08-27,PRINTER_ERROR
T-00054,2025-09-04,PRINTER_ERROR
T-00054,2025-09-05,CARD_JAM
T-00054,2025-09-11,EPP_FAIL
T-00054,2025-09-14,CARD_JAM
T-00054,2025-09-21,PRINTER_ERROR
T-00054,2025-09-23,PRINTER_ERROR
T-00054,2025-10-04,CCDM_JAM
T-00054,2025-10-08,CCDM_JAM
T-00054,2025-10-12,DISPENSER_FAIL
T-00054,2025-10-13,EPP_FAIL
T-00054,2025-10-18,NETWORK_DOWN
T-00054,2025-10-20,DISPENSER_FAIL
T-00054,2025-11-01,DISPENSER_FAIL
T-00054,2025-11-07,CARD_JAM
T-00054,2025-11-09,EPP_FAIL
T-00054,2025-11-15,EPP_FAIL
T-00054,2025-11-21,CCDM_JAM
T-00054,2025-11-26,DISPENSER_FAIL
T-00054,2025-11-29,NETWORK_DOWN
T-00054,2025-12-04,CCDM_JAM
T-00054,2025-12-09,EPP_FAIL
T-00054,2025-12-10,PRINTER_ERROR
T-00054,2025-12-11,DISPENSER_FAIL
T-00054,2025-12-15,EPP_FAIL
T-00054,2025-12-18,CARD_JAM
T-00054,2025-12-20,CARD_JAM
T-00054,2025-12-28,CCDM_JAM
T-00055,2025-01-24,EPP_FAIL
T-00055,2025-02-02,EPP_FAIL
T-00055,2025-02-07,DISPENSER_FAIL
T-00055,2025-02-20,PRINTER_ERROR
T-00055,2025-03-05,EPP_FAIL
T-00055,2025-03-12,CARD_JAM
T-00055,2025-03-20,EPP_FAIL
T-00055,2025-04-21,NETWORK_DOWN
T-00055,2025-05-09,CARD_JAM
T-00055,2025-08-21,PRINTER_ERROR
T-00055,2025-08-26,CARD_JAM
T-00055,2025-08-28,DISPENSER_FAIL
T-00056,2025-01-24,EPP_FAIL
T-00056,2025-03-09,DISPENSER_FAIL
T-00056,2025-03-14,CARD_JAM
T-00056,2025-03-18,CARD_JAM
T-00056,2025-03-23,CCDM_JAM
T-00056,2025-04-13,PRINTER_ERROR
T-00056,2025-04-22,PRINTER_ERROR
T-00056,2025-04-26,NETWORK_DOWN
T-00056,2025-05-03,CCDM_JAM
T-00056,2025-06-09,EPP_FAIL
T-00056,2025-07-07,DISPENSER_FAIL
T-00056,2025-08-23,CCDM_JAM
T-00056,2025-09-12,CARD_JAM
T-00056,2025-09-21,CARD_JAM
T-00056,2025-09-26,DISPENSER_FAIL
T-00056,2025-09-30,DISPENSER_FAIL
T-00056,2025-10-10,CARD_JAM
T-00056,2025-10-29,PRINTER_ERROR
T-00056,2025-11-28,CARD_JAM
T-00056,2025-11-30,NETWORK_DOWN
T-00056,2025-12-01,CCDM_JAM
T-00056,2025-12-02,PRINTER_ERROR
T-00057,2025-01-14,PRINTER_ERROR
T-00057,2025-02-04,CCDM_JAM
T-00057,2025-02-12,CARD_JAM
T-00057,2025-02-23,PRINTER_ERROR
T-00057,2025-03-30,EPP_FAIL
T-00057,2025-04-20,CCDM_JAM
T-00057,2025-05-03,CCDM_JAM
T-00057,2025-05-15,EPP_FAIL
T-00057,2025-05-23,NETWORK_DOWN
T-00057,2025-05-26,EPP_FAIL
T-00057,2025-05-27,CCDM_JAM
T-00057,2025-05-29,NETWORK_DOWN
T-00057,2025-06-07,DISPENSER_FAIL
T-00057,2025-08-17,DISPENSER_FAIL
T-00057,2025-09-08,DISPENSER_FAIL
T-00057,2025-10-13,CARD_JAM
T-00057,2025-11-15,CARD_JAM
T-00057,2025-12-17,EPP_FAIL
T-00057,2025-12-26,PRINTER_ERROR
T-00058,2025-01-05,CARD_JAM
T-00058,2025-01-11,DISPENSER_FAIL
T-00058,2025-01-13,CCDM_JAM
T-00058,2025-01-17,CARD_JAM
T-00058,2025-01-24,NETWORK_DOWN
T-00058,2025-01-26,CCDM_JAM
T-00058,2025-01-30,CCDM_JAM
T-00058,2025-02-14,NETWORK_DOWN
T-00058,2025-02-15,DISPENSER_FAIL
T-00058,2025-03-01,PRINTER_ERROR
T-00058,2025-03-05,EPP_FAIL
T-00058,2025-03-06,NETWORK_DOWN
T-00058,2025-03-15,PRINTER_ERROR
T-00058,2025-03-17,PRINTER_ERROR
T-00058,2025-03-22,CCDM_JAM
T-00058,2025-03-28,PRINTER_ERROR
T-00058,2025-03-30,CCDM_JAM
T-00058,2025-04-01,CARD_JAM
T-00058,2025-04-04,EPP_FAIL
T-00058,2025-04-06,DISPENSER_FAIL
T-00058,2025-04-13,CCDM_JAM
T-00058,2025-04-15,CARD_JAM
T-00058,2025-04-19,CARD_JAM
T-00058,2025-04-21,NETWORK_DOWN
T-00058,2025-04-22,CARD_JAM
T-00058,2025-05-02,NETWORK_DOWN
T-00058,2025-05-07,NETWORK_DOWN
T-00058,2025-05-15,CCDM_JAM
T-00058,2025-05-17,PRINTER_ERROR
T-00058,2025-05-22,PRINTER_ERROR
T-00058,2025-05-24,PRINTER_ERROR
T-00058,2025-05-27,PRINTER_ERROR
T-00058,2025-06-03,EPP_FAIL
T-00058,2025-06-06,DISPENSER_FAIL
T-00058,2025-06-09,PRINTER_ERROR
T-00058,2025-06-18,NETWORK_DOWN
T-00058,2025-06-20,CARD_JAM
T-00058,2025-06-21,CARD_JAM
T-00058,2025-06-26,PRINTER_ERROR
T-00058,2025-06-29,EPP_FAIL
T-00058,2025-07-03,EPP_FAIL
T-00058,2025-07-04,NETWORK_DOWN
T-00058,2025-07-06,CCDM_JAM
T-00058,2025-07-22,NETWORK_DOWN
T-00058,2025-07-29,NETWORK_DOWN
T-00058,2025-07-30,CARD_JAM
T-00058,2025-08-01,CCDM_JAM
T-00058,2025-08-05,DISPENSER_FAIL
T-00058,2025-08-09,DISPENSER_FAIL
T-00058,2025-09-03,PRINTER_ERROR
T-00058,2025-09-04,NETWORK_DOWN
T-00058,2025-09-06,PRINTER_ERROR
T-00058,2025-09-11,CARD_JAM
T-00058,2025-09-14,CCDM_JAM
T-00058,2025-09-19,CCDM_JAM
T-00058,2025-09-28,PRINTER_ERROR
T-00058,2025-09-29,DISPENSER_FAIL
T-00058,2025-09-30,CCDM_JAM
T-00058,2025-10-03,CCDM_JAM
T-00058,2025-10-04,CCDM_JAM
T-00058,2025-10-05,PRINTER_ERROR
T-00058,2025-10-21,NETWORK_DOWN
T-00058,2025-11-03,EPP_FAIL
T-00058,2025-11-04,CARD_JAM
T-00058,2025-11-10,CARD_JAM
T-00058,2025-11-17,CCDM_JAM
T-00058,2025-11-18,CCDM_JAM
T-00058,2025-11-22,CARD_JAM
T-00058,2025-11-24,DISPENSER_FAIL
T-00058,2025-12-02,CCDM_JAM
T-00058,2025-12-08,EPP_FAIL
T-00058,2025-12-17,CCDM_JAM
T-00058,2025-12-18,CCDM_JAM
T-00058,2025-12-30,DISPENSER_FAIL
T-00059,2025-01-01,NETWORK_DOWN
T-00059,2025-01-12,CARD_JAM
T-00059,2025-01-30,PRINTER_ERROR
T-00059,2025-02-04,PRINTER_ERROR
T-00059,2025-02-09,NETWORK_DOWN
T-00059,2025-02-25,DISPENSER_FAIL
T-00059,2025-03-02,CARD_JAM
T-00059,2025-03-14,DISPENSER_FAIL
T-00059,2025-04-21,EPP_FAIL
T-00059,2025-04-25,CCDM_JAM
T-00059,2025-05-13,NETWORK_DOWN
T-00059,2025-05-19,DISPENSER_FAIL
T-00059,2025-05-21,DISPENSER_FAIL
T-00059,2025-06-05,CCDM_JAM
T-00059,2025-06-09,NETWORK_DOWN
T-00059,2025-06-15,DISPENSER_FAIL
T-00059,2025-06-27,CARD_JAM
T-00059,2025-06-29,EPP_FAIL
T-00059,2025-07-12,PRINTER_ERROR
T-00059,2025-07-15,DISPENSER_FAIL
T-00059,2025-07-24,CARD_JAM
T-00059,2025-08-28,DISPENSER_FAIL
T-00059,2025-09-01,NETWORK_DOWN
T-00059,2025-09-17,CCDM_JAM
T-00059,2025-09-21,DISPENSER_FAIL
T-00059,2025-09-22,EPP_FAIL
T-00059,2025-09-27,EPP_FAIL
T-00059,2025-10-14,NETWORK_DOWN
T-00059,2025-10-16,EPP_FAIL
T-00059,2025-10-20,EPP_FAIL
T-00059,2025-10-27,EPP_FAIL
T-00059,2025-11-28,PRINTER_ERROR
T-00059,2025-12-05,DISPENSER_FAIL
T-00059,2025-12-13,DISPENSER_FAIL
T-00059,2025-12-29,EPP_FAIL
T-00060,2025-01-05,CCDM_JAM
T-00060,2025-01-06,CARD_JAM
T-00060,2025-01-07,PRINTER_ERROR
T-00060,2025-01-12,NETWORK_DOWN
T-00060,2025-01-14,NETWORK_DOWN
T-00060,2025-01-15,NETWORK_DOWN
T-00060,2025-01-17,EPP_FAIL
T-00060,2025-01-23,PRINTER_ERROR
T-00060,2025-01-24,PRINTER_ERROR
